id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source_url,scraped_at,data_hash
1157,2022,2,2022-08-22,Celta Vigo,Real Betis,0,1,A,https://example.com/2022/matchday/2,2025-07-12T12:18:52.090183,7391ce04c2530c87a5769bb7433367fd
1158,2022,2,2022-08-22,Valencia,Elche,1,1,D,https://example.com/2022/matchday/2,2025-07-12T12:18:52.090206,f92b348db3e1bc23dd0b4c302349d925
1159,2022,2,2022-08-22,Barcelona,Alavés,2,1,H,https://example.com/2022/matchday/2,2025-07-12T12:18:52.090309,60a8acc49b327833f08815ea062caba7
401,2022,3,2022-08-29,Real Madrid,Mallorca,1,3,A,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131779,50d7de9a5abcde75f15803791080cea3
402,2022,3,2022-08-29,Osasuna,Elche,1,2,A,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131805,b3a17e58977763d14d717d33ec460fd8
403,2022,3,2022-08-29,Cádiz,Villarreal,2,4,A,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131828,97ffd47c687b500d435e77290feb48fd
404,2022,3,2022-08-29,Valencia,Getafe,4,1,H,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131851,8bf86cb8ce3a6a247d3fa5795a4fb24f
405,2022,3,2022-08-29,Barcelona,Espanyol,2,1,H,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131873,e7021b9d1c20f148393cd9913cde1b66
406,2022,3,2022-08-29,Huesca,Sevilla,1,3,A,https://example.com/2022/matchday/3,2025-07-12T12:02:47.131969,c84b7129f4d1011089b84bc7cf093201
407,2022,3,2022-08-29,Atlético Madrid,Athletic Bilbao,1,0,H,https://example.com/2022/matchday/3,2025-07-12T12:02:47.132010,afd1492f53264b7d9804eb02d9e458b4
408,2022,3,2022-08-29,Levante,Real Sociedad,2,0,H,https://example.com/2022/matchday/3,2025-07-12T12:02:47.132103,d1e5c3faca8aa926c7a1e811c57e18c7
409,2022,3,2022-08-29,Alavés,Real Betis,1,2,A,https://example.com/2022/matchday/3,2025-07-12T12:02:47.132140,16efa01740c56328abc94f0c45300179
410,2022,3,2022-08-29,Celta Vigo,Granada,2,1,H,https://example.com/2022/matchday/3,2025-07-12T12:02:47.132176,fa6fcdcd2a7ca7bafd0ca37cf4a3b63b
1160,2022,3,2022-08-29,Real Madrid,Sevilla,3,0,H,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090435,a37f65aae5b20020c54251495e7e5f49
1161,2022,3,2022-08-29,Levante,Atlético Madrid,2,3,A,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090491,0802783edcf7b5fdcfc20d062b5ac826
1162,2022,3,2022-08-29,Valencia,Barcelona,3,3,D,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090526,52eb221a0b4f39b57de0273c695f308b
1163,2022,3,2022-08-29,Alavés,Cádiz,0,1,A,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090560,5c2d9172854363b475e2e9edb2da9d01
1164,2022,3,2022-08-29,Villarreal,Osasuna,1,1,D,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090587,bfc0caeabdb426b3a6ea9d8965c9b9f4
1165,2022,3,2022-08-29,Getafe,Huesca,0,3,A,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090612,f3c75869a51eb86a6eda37172f16cea8
1166,2022,3,2022-08-29,Mallorca,Real Betis,0,0,D,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090636,9f7f6e9a0d65d1da22a5ccb69c89272f
1167,2022,3,2022-08-29,Celta Vigo,Granada,1,3,A,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090661,0b03537cdf4fd05dd808ce4d8c468af9
1168,2022,3,2022-08-29,Athletic Bilbao,Espanyol,3,1,H,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090685,d5e52bcf14de2004f5da37755a52577c
1169,2022,3,2022-08-29,Real Sociedad,Elche,2,1,H,https://example.com/2022/matchday/3,2025-07-12T12:18:52.090709,ca4096f8907324b1ca7f92f5aca1a3f0
411,2022,4,2022-09-05,Sevilla,Getafe,3,2,H,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132217,bc709050e62bba2f23ef3791c3da2bf7
412,2022,4,2022-09-05,Mallorca,Espanyol,2,1,H,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132241,a40bb78ef5eb79419cdd54d4ec87ed7f
413,2022,4,2022-09-05,Huesca,Granada,0,4,A,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132265,90d8fa0ff222b409f7877b4ef4f40046
414,2022,4,2022-09-05,Celta Vigo,Alavés,0,1,A,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132288,7399165f12e2e6ada870cf1bacc401d3
415,2022,4,2022-09-05,Barcelona,Athletic Bilbao,1,1,D,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132312,b635b64552207502265d1d9f5e974d18
416,2022,4,2022-09-05,Real Madrid,Atlético Madrid,0,1,A,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132335,e92eb2964237a91be9bbcb1173efbb12
417,2022,4,2022-09-05,Cádiz,Real Betis,1,2,A,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132370,86e6b84fcfbaf506d9558b6cde4d2aca
418,2022,4,2022-09-05,Levante,Real Sociedad,2,0,H,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132395,3e1cb3d3f9d051e540e135c330c913a9
419,2022,4,2022-09-05,Valencia,Elche,0,1,A,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132418,bd2f14f457da3a01cd75a4081359a6ef
420,2022,4,2022-09-05,Osasuna,Villarreal,3,1,H,https://example.com/2022/matchday/4,2025-07-12T12:02:47.132441,cdad481ef0580ce60fc59b14ec89a118
1170,2022,4,2022-09-05,Cádiz,Atlético Madrid,4,1,H,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090808,a2272ada0287e206a660cf289a8cc97f
1171,2022,4,2022-09-05,Elche,Real Betis,1,2,A,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090852,d3fdaec3f3ab441f874b455e713617b2
1172,2022,4,2022-09-05,Huesca,Getafe,2,1,H,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090893,4f60113916cbf33f140b23a57e4da106
1173,2022,4,2022-09-05,Real Sociedad,Villarreal,2,4,A,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090920,109995fe06482bcce09584951e5bbc06
1174,2022,4,2022-09-05,Mallorca,Alavés,1,0,H,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090945,51fc9eab74f7455c578dc2dc0a633a76
1175,2022,4,2022-09-05,Valencia,Sevilla,0,2,A,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090970,e8e3137c4e8e3b736adef897a3b4493b
1176,2022,4,2022-09-05,Barcelona,Celta Vigo,2,3,A,https://example.com/2022/matchday/4,2025-07-12T12:18:52.090994,10e7265a09f1ff2872b5b31bae4a10e3
1177,2022,4,2022-09-05,Espanyol,Real Madrid,1,1,D,https://example.com/2022/matchday/4,2025-07-12T12:18:52.091018,c721ef1ff4760960b7a0c85f7590e15c
1178,2022,4,2022-09-05,Levante,Osasuna,0,0,D,https://example.com/2022/matchday/4,2025-07-12T12:18:52.091041,539a183220fc78d5683e97a3477707ce
1179,2022,4,2022-09-05,Athletic Bilbao,Granada,0,1,A,https://example.com/2022/matchday/4,2025-07-12T12:18:52.091064,25f780125807e264d03d86e04927b287
421,2022,5,2022-09-12,Real Betis,Elche,3,2,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132483,97e5c2951a477dd3fbfaad1379178e99
422,2022,5,2022-09-12,Real Madrid,Celta Vigo,2,1,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132507,dd27d40adeee805a4aa89179bccf7b5e
423,2022,5,2022-09-12,Espanyol,Osasuna,2,1,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132530,02ef5d03bf22b7411e69ce8172745b70
424,2022,5,2022-09-12,Villarreal,Getafe,0,2,A,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132552,88b09bfe7d2ccd66b3dab50ae03ed3e6
425,2022,5,2022-09-12,Huesca,Alavés,2,1,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132575,3b408659b1bd18b4ec58ec1db3b7a403
426,2022,5,2022-09-12,Cádiz,Athletic Bilbao,3,3,D,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132598,69ff7f82b73a5b47710cb75b1805eb7c
427,2022,5,2022-09-12,Sevilla,Barcelona,1,0,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132626,7ce169341cabe7221c9353b4bb8a34ab
428,2022,5,2022-09-12,Valencia,Granada,1,0,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132649,9052a1ce894dad2fce2e4dda92a2e0cc
429,2022,5,2022-09-12,Atlético Madrid,Levante,2,1,H,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132672,dd81fdc0e259ec5d980af3ffc673c126
430,2022,5,2022-09-12,Mallorca,Real Sociedad,1,2,A,https://example.com/2022/matchday/5,2025-07-12T12:02:47.132695,c89f0be3f65769aee4186f9324859850
1180,2022,5,2022-09-12,Real Sociedad,Osasuna,1,1,D,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091103,ef3001b56a8ae8985bc0547a49d7f828
1181,2022,5,2022-09-12,Espanyol,Granada,1,2,A,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091128,92314e483f0cec06c49fa14ccb9e13c1
1182,2022,5,2022-09-12,Athletic Bilbao,Valencia,1,1,D,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091159,7d3ef36fedf29e2f218bf7b5b4a18c43
1183,2022,5,2022-09-12,Huesca,Sevilla,1,0,H,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091220,d87307c4f1210ff1e9ccf58b16c32a47
1184,2022,5,2022-09-12,Real Betis,Villarreal,1,1,D,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091285,fc4ec5348080f892398da081c7a7dac6
1185,2022,5,2022-09-12,Celta Vigo,Getafe,2,0,H,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091321,ca9c2cad17abe30005d1fa91a055f65e
1186,2022,5,2022-09-12,Real Madrid,Atlético Madrid,0,1,A,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091349,b6bc8785693ca9ae60524c51b1621111
1187,2022,5,2022-09-12,Alavés,Elche,2,0,H,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091376,ca4d1ed91c50f0d52ceedf548c1f8200
1188,2022,5,2022-09-12,Levante,Cádiz,2,0,H,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091464,6f5ba4c060d822697e6c684c7b5005ed
1189,2022,5,2022-09-12,Barcelona,Mallorca,1,2,A,https://example.com/2022/matchday/5,2025-07-12T12:18:52.091514,ef438f789695c336ad56432aa54e78d6
431,2022,6,2022-09-19,Cádiz,Getafe,0,2,A,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132730,6aa400258381e0ce578a3f33ef57f7c0
432,2022,6,2022-09-19,Granada,Huesca,2,0,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132754,ae948b1ef22a52fdfce436bf1fb29901
433,2022,6,2022-09-19,Sevilla,Espanyol,1,2,A,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132777,dd07cb65c6589c7bc992e161c6697850
434,2022,6,2022-09-19,Mallorca,Barcelona,2,0,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132800,0a32e6484b2b337338a2c1e1e56969c7
435,2022,6,2022-09-19,Real Madrid,Real Betis,1,2,A,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132822,9201134288403fd87a1b5e8ab072b0e1
436,2022,6,2022-09-19,Valencia,Osasuna,4,1,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132844,3b94884e07a71746cc70206d65f0b3d2
437,2022,6,2022-09-19,Athletic Bilbao,Alavés,3,3,D,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132867,df0de38ddedca1eec43da222fe653a3e
438,2022,6,2022-09-19,Celta Vigo,Real Sociedad,2,1,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132890,10ae8d9fc08a1921d3aabea236a4d745
439,2022,6,2022-09-19,Villarreal,Levante,2,0,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132912,16244a8e5b31daab7ce3632cf7d835c2
440,2022,6,2022-09-19,Elche,Atlético Madrid,3,2,H,https://example.com/2022/matchday/6,2025-07-12T12:02:47.132934,10331b7bd9cce56c8ec21312dabfbecc
1190,2022,6,2022-09-19,Alavés,Espanyol,1,3,A,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091560,61975dad4fd809fd4808a21ed7326103
1191,2022,6,2022-09-19,Elche,Real Madrid,1,3,A,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091588,c67e3344b488c25d23feffadd058e3f3
1192,2022,6,2022-09-19,Getafe,Cádiz,2,0,H,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091619,ff23dd3ed60bfa33a36e5af92940d641
1193,2022,6,2022-09-19,Athletic Bilbao,Osasuna,0,3,A,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091646,c7ae73563bcfde881005591bde4ccb0f
1194,2022,6,2022-09-19,Mallorca,Celta Vigo,4,2,H,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091670,7bbf0ee5eed9646e8b6a49a345fa3451
1195,2022,6,2022-09-19,Granada,Villarreal,1,0,H,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091694,6fb2787252ff9ef003fea65c89dd46ab
1196,2022,6,2022-09-19,Sevilla,Valencia,2,2,D,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091716,24469ec94f889ce5a0be2d305352f915
1197,2022,6,2022-09-19,Levante,Real Betis,0,0,D,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091739,efc311edf496b3bddf305227cbeeb5ef
1198,2022,6,2022-09-19,Atlético Madrid,Real Sociedad,3,0,H,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091762,52094706db6ed3f5c76d6c87db5e7029
1199,2022,6,2022-09-19,Barcelona,Huesca,3,2,H,https://example.com/2022/matchday/6,2025-07-12T12:18:52.091785,986715dad9d600ee9aca91c82c775499
441,2022,7,2022-09-26,Getafe,Alavés,1,0,H,https://example.com/2022/matchday/7,2025-07-12T12:02:47.132967,d57accc18385fed4875050f599cb4ad4
442,2022,7,2022-09-26,Athletic Bilbao,Cádiz,2,2,D,https://example.com/2022/matchday/7,2025-07-12T12:02:47.132991,5f934395d02411944b7aa3958b709f00
443,2022,7,2022-09-26,Real Madrid,Celta Vigo,2,1,H,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133014,3476a25bde4687071c6757a2e6397984
444,2022,7,2022-09-26,Espanyol,Granada,0,1,A,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133043,989492cd6d5d7373aa5caf6c7935e2f1
445,2022,7,2022-09-26,Villarreal,Huesca,1,2,A,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133071,134f57603632c577d1f81abefce84dfa
446,2022,7,2022-09-26,Real Betis,Levante,2,0,H,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133094,c6aef8e47d6129bf40f0e2d90f13bf99
447,2022,7,2022-09-26,Real Sociedad,Mallorca,3,2,H,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133118,351d1d60d3f19b5d04f168ad31dc1287
448,2022,7,2022-09-26,Atlético Madrid,Barcelona,2,2,D,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133140,29f6740b8443b954ecd60a14d2394d70
449,2022,7,2022-09-26,Valencia,Sevilla,1,1,D,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133163,e84d01e74099175eaeb1c216baca1e2f
450,2022,7,2022-09-26,Osasuna,Elche,2,2,D,https://example.com/2022/matchday/7,2025-07-12T12:02:47.133185,c690e4d9574347ff7d946fee31e236b4
1200,2022,7,2022-09-26,Levante,Villarreal,0,3,A,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091823,5a69834057e827f4dc371b64be19b65c
1201,2022,7,2022-09-26,Osasuna,Athletic Bilbao,1,1,D,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091847,a5f0b560f2c89633b63d5042eb25b496
1202,2022,7,2022-09-26,Real Madrid,Cádiz,1,1,D,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091870,07e0020c8f9893cdb3f774fa4a1ae3d6
1203,2022,7,2022-09-26,Atlético Madrid,Huesca,1,3,A,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091894,bf63fb03118ec977ae12aaa70c1d454b
1204,2022,7,2022-09-26,Valencia,Alavés,3,2,H,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091917,47da0db704fafbb9094746764d36fb00
1205,2022,7,2022-09-26,Barcelona,Celta Vigo,3,0,H,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091941,f828b8cd2c635cdb826ad08d9a3a3b62
1206,2022,7,2022-09-26,Granada,Real Sociedad,2,1,H,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091973,a7973be1bdeb918473e2ab5187bfc815
1207,2022,7,2022-09-26,Espanyol,Real Betis,1,2,A,https://example.com/2022/matchday/7,2025-07-12T12:18:52.091996,171ebc685ac4c71258472b8b18f2c397
1208,2022,7,2022-09-26,Mallorca,Getafe,2,1,H,https://example.com/2022/matchday/7,2025-07-12T12:18:52.092019,293745d2bc27fe792775486fdae33640
1209,2022,7,2022-09-26,Sevilla,Elche,2,4,A,https://example.com/2022/matchday/7,2025-07-12T12:18:52.092042,fcf9ff6af2451a21cbef3d436e22759b
451,2022,8,2022-10-03,Cádiz,Elche,0,2,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133219,4b8894fcfd10a9fdba55cd297bd068b0
452,2022,8,2022-10-03,Osasuna,Athletic Bilbao,0,4,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133243,64ae5bb77a220d5e7541652fcd14058b
453,2022,8,2022-10-03,Valencia,Alavés,1,0,H,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133265,5c9588edbdeab750822eb14d0517acf2
454,2022,8,2022-10-03,Mallorca,Sevilla,0,1,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133288,9802b42d5aea71efd4d9e99e54161f7e
455,2022,8,2022-10-03,Celta Vigo,Real Sociedad,0,1,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133311,ff6e228f6b266dbab55018fc858af620
456,2022,8,2022-10-03,Levante,Espanyol,3,1,H,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133333,eaf67097f2ebe4687e8e9a590b44e0f8
457,2022,8,2022-10-03,Atlético Madrid,Real Madrid,2,2,D,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133355,503ead585e2060537a6f98c135f1d148
458,2022,8,2022-10-03,Barcelona,Villarreal,0,4,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133379,0bc27f672b430ccfbdaa492268e15529
459,2022,8,2022-10-03,Huesca,Granada,0,1,A,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133401,37bb39b56ccfc5fe98bcb1ae45adf59a
460,2022,8,2022-10-03,Getafe,Real Betis,1,0,H,https://example.com/2022/matchday/8,2025-07-12T12:02:47.133423,1369c7ddf2a5c2eb337b8932613b1161
1210,2022,8,2022-10-03,Mallorca,Real Sociedad,1,0,H,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092076,cdb6522656fc8d068f308dbb561431cc
1211,2022,8,2022-10-03,Villarreal,Levante,1,1,D,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092100,70dfbaf993f79339972b7ae517a6464a
1212,2022,8,2022-10-03,Sevilla,Real Betis,2,0,H,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092123,e7b9d92f56353b8421440c92c4026688
1213,2022,8,2022-10-03,Athletic Bilbao,Espanyol,2,2,D,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092146,271e4335f19c5c6b23a229b89945f81e
1214,2022,8,2022-10-03,Celta Vigo,Osasuna,1,4,A,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092169,ce0a2a005421b3b7925158f545fe1396
1215,2022,8,2022-10-03,Granada,Barcelona,0,1,A,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092191,70ab871fd957f06a7d5d5525a3243796
1216,2022,8,2022-10-03,Alavés,Valencia,2,2,D,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092214,1d83605e9926ce0a98236c2ff3647051
1217,2022,8,2022-10-03,Elche,Atlético Madrid,0,1,A,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092239,d0a9de92646776080ae9cd9667140ef1
1218,2022,8,2022-10-03,Real Madrid,Huesca,1,1,D,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092263,e6ad225637cf523980ffb8cef44ceac4
1219,2022,8,2022-10-03,Getafe,Cádiz,3,1,H,https://example.com/2022/matchday/8,2025-07-12T12:18:52.092285,b001a2ff533914a4a72409de2b86bcdc
461,2022,9,2022-10-10,Cádiz,Real Sociedad,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133463,e1e653b49ab7615dd45ccd80a85fdee9
462,2022,9,2022-10-10,Celta Vigo,Espanyol,1,2,A,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133501,03d8a20d4c6bf39bc713018e88471b52
463,2022,9,2022-10-10,Getafe,Alavés,1,2,A,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133523,7975ed7bc4c62068b0931293d70abb3b
464,2022,9,2022-10-10,Valencia,Athletic Bilbao,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133544,71899523e8d1050bfa04e61adb14dc91
465,2022,9,2022-10-10,Huesca,Mallorca,2,2,D,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133566,569d30afbcf7787e132ae3054e8f3199
466,2022,9,2022-10-10,Barcelona,Real Madrid,1,2,A,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133587,19a89ce2bc815283ca386046771e42d9
467,2022,9,2022-10-10,Sevilla,Atlético Madrid,2,0,H,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133608,93effaf187d4e8468b9b0c368aaa02b1
468,2022,9,2022-10-10,Elche,Villarreal,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133643,a9fb5cd0684967efc73862f9973e025e
469,2022,9,2022-10-10,Real Betis,Levante,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133665,3991453055e1e51b08d77e0e3d444ed3
470,2022,9,2022-10-10,Granada,Osasuna,2,3,A,https://example.com/2022/matchday/9,2025-07-12T12:02:47.133687,ad4a9101cbf8987d0f64d5b8fb5005ed
1220,2022,9,2022-10-10,Levante,Celta Vigo,2,1,H,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092320,1f2ea539d51906a32c8f22bb49181434
1221,2022,9,2022-10-10,Villarreal,Real Sociedad,2,3,A,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092343,b5633fcbeb9a7875ce9635ff73e195cb
1222,2022,9,2022-10-10,Real Betis,Valencia,3,4,A,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092366,4e7df7fbf9ce8574c5acce4e31a0c5f1
1223,2022,9,2022-10-10,Real Madrid,Elche,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092395,8d2e76acaa203342e0f738d841b495dc
1224,2022,9,2022-10-10,Athletic Bilbao,Mallorca,3,0,H,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092418,c07bfa3c1d65b57f59f54ecf2d6c4d9e
1225,2022,9,2022-10-10,Barcelona,Cádiz,0,1,A,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092440,cd3954456c516c2c6f65667765b24df9
1226,2022,9,2022-10-10,Granada,Sevilla,3,0,H,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092463,469b735ff6dadb681a87ff2086ab73a8
1227,2022,9,2022-10-10,Alavés,Osasuna,3,3,D,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092486,4012eae40fd782ba4e6e71558743ee1a
1228,2022,9,2022-10-10,Atlético Madrid,Espanyol,1,2,A,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092509,c15c98fdec0cda4936ff67d9271a17a1
1229,2022,9,2022-10-10,Huesca,Getafe,1,1,D,https://example.com/2022/matchday/9,2025-07-12T12:18:52.092538,42b99f02613fc6c1f1eee55b7bbfd5e1
471,2022,10,2022-10-17,Cádiz,Elche,1,2,A,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133720,4a75c631b6e5766e45fdc995942b63f5
472,2022,10,2022-10-17,Celta Vigo,Huesca,1,0,H,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133743,e14c218b928e7d4aa39e245a3279c12e
473,2022,10,2022-10-17,Barcelona,Granada,1,0,H,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133765,ffbb8c89cbecd0b665afb16cb7e5781a
474,2022,10,2022-10-17,Valencia,Getafe,0,0,D,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133793,2eea66c813c73b3ef07f4be714de720b
475,2022,10,2022-10-17,Athletic Bilbao,Espanyol,3,2,H,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133815,d7ccb201e55ba5396442894251a92109
476,2022,10,2022-10-17,Villarreal,Atlético Madrid,1,2,A,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133837,6c4b1d49ddf8caafc3298e39b4b24df7
477,2022,10,2022-10-17,Sevilla,Osasuna,2,2,D,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133859,d06aa317f7812c980ff68ab0e5b06301
478,2022,10,2022-10-17,Real Sociedad,Levante,0,2,A,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133893,d42b39adf9f1a26dc58dab0e13afc9d8
479,2022,10,2022-10-17,Alavés,Real Madrid,1,1,D,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133918,b59d6e8da305599dc6b3d5be94e25423
480,2022,10,2022-10-17,Mallorca,Real Betis,2,1,H,https://example.com/2022/matchday/10,2025-07-12T12:02:47.133941,9e1a8beb31f341fd6ea3c8dc854182c7
1230,2022,10,2022-10-17,Barcelona,Alavés,2,1,H,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092572,7ac4f0ab54c62e0d1e7636c99ddfbef2
1231,2022,10,2022-10-17,Atlético Madrid,Elche,3,4,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092596,9ffd5581aa991b08bba7c8bbda601020
1232,2022,10,2022-10-17,Mallorca,Real Sociedad,1,3,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092620,9355baa542a4410848cdfa16ff8c3a50
1233,2022,10,2022-10-17,Huesca,Sevilla,0,1,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092643,d888a39f0d279871af80b79ad0b4e253
1234,2022,10,2022-10-17,Granada,Levante,1,2,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092665,2fe2181eb6c5ed3bea7013f81a1290a6
1235,2022,10,2022-10-17,Cádiz,Athletic Bilbao,1,3,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092688,3f1e8dfb9a271398850849375dab332a
1236,2022,10,2022-10-17,Osasuna,Villarreal,0,2,A,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092711,96bdb9168aa0493d843d8622c298a3fb
1237,2022,10,2022-10-17,Real Betis,Celta Vigo,3,2,H,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092733,79a4b15be721b7bdabd8512324a59772
1238,2022,10,2022-10-17,Getafe,Valencia,4,2,H,https://example.com/2022/matchday/10,2025-07-12T12:18:52.092756,791a10c1f0d7c303b030e123442afcfd
